bar_SUBST,472
call_SUBST,471
appear_VERB,469
apply_VERB,469
boat_SUBST,469
close_VERB,467
wear_VERB,467
increase_SUBST,466
floor_SUBST,465
quickly_ADV,465
cause_VERB,464
client_SUBST,464
wall_SUBST,464
action_SUBST,461
answer_VERB,461
lad_SUBST,459
till_PREP,457
care_SUBST,456
worry_VERB,456
unit_SUBST,455
middle_SUBST,453
notice_VERB,453
sales_SUBST,453
especially_ADV,452
peter_SUBST,452
aware_ADJ,451
bother_VERB,451
hospital_SUBST,451
post_SUBST,451
pressure_SUBST,450
united_ADJ,450
evidence_SUBST,448
garden_SUBST,448
imagine_VERB,447
share_VERB,446
discussion_SUBST,445
film_SUBST,444
involved_ADJ,444
language_SUBST,444
manager_SUBST,442
worker_SUBST,442
bloke_SUBST,441
factor_SUBST,440
kill_VERB,440
force_SUBST,438
start_SUBST,437
whole_SUBST,437
near_PREP,436
slightly_ADV,436
chair_SUBST,435
pardon_SUBST,435
realize_VERB,435
coal_SUBST,433
son_SUBST,433
student_SUBST,433
election_SUBST,431
himself_PRON,429
blue_ADJ,428
enjoy_VERB,428
shut_VERB,428
football_SUBST,427
argument_SUBST,426
ring_SUBST,426
positive_ADJ,425
affect_VERB,423
division_SUBST,423
sector_SUBST,423
wage_SUBST,423
britain_SUBST,422
proposal_SUBST,421
chap_SUBST,419
record_VERB,419
history_SUBST,418
choose_VERB,417
copy_SUBST,417
village_SUBST,417
park_SUBST,416
relate_VERB,416
until_PREP,416
completely_ADV,415
reduce_VERB,415
financial_ADJ,413
fit_VERB,412
michael_SUBST,411
sheet_SUBST,411
activity_SUBST,410
hot_ADJ,410
investment_SUBST,408
create_VERB,407
green_ADJ,407
housing_SUBST,405
knock_VERB,405
teach_VERB,405
double_ADJ,404
role_SUBST,404
common_ADJ,403
route_SUBST,403
weekend_SUBST,403
definitely_ADV,402
otherwise_ADV,402
safety_SUBST,402
element_SUBST,401
councillor_SUBST,400
freud_SUBST,399
upon_PREP,399
little_ADV,398
employment_SUBST,397
well_ADJ,397
christ_SUBST,396
correct_ADJ,396
due_ADJ,396
outside_PREP,395
phone_VERB,395
practice_SUBST,395
similar_ADJ,395
weight_SUBST,394
cold_ADJ,393
ourselves_PRON,393
apart_ADV,391
greenbelt_SUBST,390
public_SUBST,390
television_SUBST,390
current_ADJ,389
purpose_SUBST,388
nottingham_SUBST,387
odd_ADJ,386
profit_SUBST,386
proper_ADJ,386
president_SUBST,385
lane_SUBST,383
course_ADV,382
square_VERB,382
political_ADJ,381
totally_ADV,381
while_SUBST,381
engine_SUBST,379
hall_SUBST,378
introduce_VERB,378
congress_SUBST,377
hole_SUBST,377
present_ADJ,377
seventeen_ADJ,377
face_VERB,376
favour_SUBST,376
identify_VERB,376
resource_SUBST,376
standard_SUBST,376
study_SUBST,376
video_SUBST,376
gas_SUBST,374
central_ADJ,372
pattern_SUBST,372
range_SUBST,372
material_SUBST,371
scale_SUBST,371
several_ADJ,371
instance_SUBST,370
represent_VERB,370
direction_SUBST,369
european_ADJ,369
wednesday_SUBST,369
choice_SUBST,368
beginning_SUBST,367
point_VERB,366
daddy_SUBST,365
feeling_SUBST,365
love_SUBST,362
awful_ADJ,360
music_SUBST,360
brilliant_ADJ,359
none_PRON,358
lie_VERB,357
play_SUBST,356
rid_VERB,356
anywhere_ADV,351
bloody_ADV,351
leg_SUBST,351
yours_PRON,350
though_CONJ,349
thursday_SUBST,349
tuesday_SUBST,349
heavy_ADJ,348
charge_VERB,346
since_PREP,346
apparently_ADV,342
bet_VERB,340
hey_INTERJ,340
top_ADJ,339
afford_VERB,338
test_SUBST,336
glass_SUBST,333
college_SUBST,331
drink_SUBST,327
front_ADJ,327
chris_SUBST,326
terrible_ADJ,323
pair_SUBST,319
properly_ADV,317
shit_SUBST,317
sing_VERB,315
twice_ADV,315
heart_SUBST,314
dead_ADJ,312
insurance_SUBST,312
lay_VERB,312
conversation_SUBST,310
dinner_SUBST,310
hair_SUBST,310
help_SUBST,309
tony_SUBST,309
careful_ADJ,306
coffee_SUBST,301
feed_VERB,295
stone_SUBST,294
wee_ADJ,294
expensive_ADJ,292
train_SUBST,291
finger_SUBST,290
outside_ADV,290
drink_VERB,287
summer_SUBST,287
plenty_PRON,286
egg_SUBST,285
george_SUBST,284
stupid_ADJ,283
fish_SUBST,282
key_SUBST,280
pence_SUBST,280
arm_SUBST,279
dave_SUBST,279
blow_VERB,277
jim_SUBST,277
weather_SUBST,277
wood_SUBST,277
hate_VERB,273
bottle_SUBST,271
collect_VERB,271
june_SUBST,271
touch_VERB,271
wonderful_ADJ,270
jump_VERB,267
telephone_SUBST,267
cat_SUBST,264
cor_INTERJ,263
ours_PRON,262
sister_SUBST,260
animal_SUBST,259
bedroom_SUBST,258
steve_SUBST,255
beautiful_ADJ,254
shoe_SUBST,254
till_CONJ,253
busy_ADJ,252
care_VERB,250
rubbish_SUBST,249
sleep_VERB,249
voice_SUBST,249
pleased_ADJ,248
chip_SUBST,247
bread_SUBST,246
present_SUBST,246
clean_VERB,245
lucky_ADJ,245
milk_SUBST,243
lunch_SUBST,242
richard_SUBST,242
brian_SUBST,241
like_CONJ,241
pub_SUBST,240
birthday_SUBST,239
garage_SUBST,236
husband_SUBST,236
wash_VERB,236
sick_ADJ,235
quiet_ADJ,233
used_ADJ,229
james_SUBST,228
silly_ADJ,228
hurt_VERB,226
baby_SUBST,225
mary_SUBST,225
daughter_SUBST,219
worried_ADJ,217
kitchen_SUBST,215
warm_ADJ,213
meal_SUBST,211
glad_ADJ,210
martin_SUBST,209
blood_SUBST,206
upstairs_ADV,206
w_SUBST,205
jane_SUBST,198
clean_ADJ,197
laugh_VERB,195
marry_VERB,193
bath_SUBST,192
cake_SUBST,189
mouth_SUBST,189
bird_SUBST,185
telly_SUBST,183
clothes_SUBST,180
cope_VERB,177
potato_SUBST,177
shout_VERB,174
married_ADJ,172
pen_SUBST,170
andrew_SUBST,169
chicken_SUBST,169
fox_SUBST,167
horrible_ADJ,167
thick_ADJ,167
tooth_SUBST,167
tim_SUBST,166
dry_ADJ,165
dear_ADJ,163
cheese_SUBST,162
dark_ADJ,159
ear_SUBST,155
tape_VERB,155
toilet_SUBST,155
urgh_INTERJ,154
ann_SUBST,152
coat_SUBST,152
honestly_ADV,151
fancy_VERB,145
hm_INTERJ,143
carpet_SUBST,141
cream_SUBST,141
flower_SUBST,138
tired_ADJ,135
nose_SUBST,133
stairs_SUBST,132
chocolate_SUBST,131
meat_SUBST,131
neil_SUBST,131
sugar_SUBST,125
cupboard_SUBST,124
darling_SUBST,124
margaret_SUBST,123
wedding_SUBST,122
tin_SUBST,120
biscuit_SUBST,118
washing_SUBST,117
cook_VERB,115
christopher_SUBST,108
nurse_SUBST,101
bathroom_SUBST,92
shopping_SUBST,92
mad_ADJ,89
pretty_ADJ,84
jonathan_SUBST,72
geoff_SUBST,67
grandma_SUBST,59
emma_SUBST,58
charlotte_SUBST,27
